# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	122887
#@/user_id	6af16447-f9f1-43b9-a6ee-fea5984459fe
wo dou mei you 	我都沒有	c=1 d=4.94753e-222 t=103452
wo dou mei zhu yi 	我都沒主意	c=1 d=1.75444e-84 t=103452
wo dou shi 	我都是	c=16 d=1 t=115504
wo dou shi le 	我都試了	c=1 d=1.40816e-115 t=103452
wo dou shi yong 	我都是用	c=1 d=2.95814e-83 t=103452
wo dou wang le 	我都忘了	c=2 d=1 t=110910
wo dou xiang 	我都想	c=1 d=6.62639e-130 t=103452
wo dou yong 	我都用	c=1 d=1 t=103897
wo dou you 	我都有	c=1 d=0.000181365 t=103452
wo dou zai 	我都在	c=1 d=8.47289e-22 t=103452
wo dou zi ji chi 	我都自己吃	c=1 d=2.97815e-221 t=103452
wo dui 	我對	c=1 d=1 t=118499
wo dui ni 	我對你	c=3 d=5.48503e-74 t=103452
wo dui ni de 	我對你的	c=1 d=1.0125e-146 t=103452
wo dui yu 	我對於	c=2 d=1.56848e-60 t=103452
wo dui zhe 	我對着	c=2 d=0.1 t=111487
wo dui zhe qiang 	我對着牆	c=1 d=1 t=111488
wo fa 	我發	c=2 d=1.53413e-123 t=103452
wo fa de 	我發的	c=4 d=4.56253e-119 t=103452
wo fa guo qu de 	我發過去的	c=1 d=7.89393e-101 t=103452
wo fa xian 	我發現	c=22 d=1.35046 t=121172
wo fan bian 	我翻遍	c=1 d=3.78028e-27 t=103452
wo fan er 	我反而	c=1 d=5.78979e-101 t=103452
wo fan zheng 	我反正	c=13 d=1 t=120081
wo fang 	我放	c=0 d=7.72266e-138 t=103452
wo fang na le 	我放哪了	c=1 d=7.76136e-137 t=103452
wo fang qi 	我放棄	c=1 d=5.09177e-119 t=103452
wo fei chang 	我非常	c=1 d=5.54237e-146 t=103452
wo fei yao 	我非要	c=1 d=1.05978e-36 t=103452
wo fen bu qing 	我分不清	c=1 d=3.40047e-46 t=103452
wo fen xiang 	我分享	c=1 d=6.73178e-51 t=103452
wo feng xian 	我奉獻	c=1 d=2.13588e-75 t=103452
wo fo le 	我佛了	c=1 d=6.19696e-224 t=103452
wo fu chou zhi mao 	我復仇之矛	c=1 d=3.30853e-194 t=103452
wo fu le 	我服了	c=4 d=8.43323e-55 t=103452
wo fu wu qi 	我服務器	c=1 d=7.47252e-132 t=103452
wo gai 	我該	c=0 d=2.74929e-193 t=103452
wo gai geng xin 	我改更新	c=1 d=1 t=106420
wo gai le 	我改了	c=2 d=1 t=121000
wo gai qu 	我該去	c=1 d=2.76306e-192 t=103452
wo gai yi xia 	我改一下	c=1 d=4.99096e-119 t=103452
wo gan jin 	我趕緊	c=1 d=4.22662e-134 t=103452
wo gan jue 	我感覺	c=31 d=1.67368 t=122564
wo gan zhe 	我幹這	c=1 d=7.28855e-221 t=103452
wo gang 	我剛	c=1 d=5.3663e-31 t=103452
wo gang cai 	我剛纔	c=2 d=2.7243e-26 t=103452
wo gang gang 	我剛剛	c=25 d=1.00108 t=120206
wo gao ding le 	我搞定了	c=1 d=1.71788e-101 t=103452
wo gao zhong 	我高中	c=1 d=1 t=109267
wo ge 	我哥	c=1 d=1.6128e-90 t=103452
wo ge ren 	我個人	c=3 d=4.80486e-25 t=103452
wo gei 	我給	c=5 d=0.1 t=104485
wo gei ni 	我給你	c=10 d=8.66813e-28 t=103452
wo gei ni fa 	我給你發	c=1 d=2.47675e-111 t=103452
wo gei ta 	我給他	c=2 d=1 t=115873
wo gei yi ge 	我給一個	c=1 d=3.32965e-210 t=103452
wo gen 	我跟	c=1 d=4.92302e-193 t=103452
wo gen ben 	我根本	c=4 d=2.14221e-51 t=103452
wo gen bu shang 	我跟不上	c=1 d=6.74761e-108 t=103452
wo gen ni shuo 	我跟你說	c=1 d=2.61047e-112 t=103452
wo gen ta 	我跟她	c=1 d=1.84176e-126 t=103452
wo gen wo ma 	我跟我媽	c=1 d=7.43327e-217 t=103452
wo geng 	我更	c=0 d=0.1 t=117612
wo geng bu zhi dao 	我更不知道	c=1 d=1 t=117613
wo gu ji 	我估計	c=17 d=1 t=119872
wo gu mo zhe 	我估摸這	c=1 d=1.6102e-16 t=103452
wo guan ni 	我管你	c=2 d=2.37364e-52 t=103452
wo guan ta 	我管她	c=1 d=6.75841e-68 t=103452
wo guan zhu ta 	我關注她	c=1 d=1.70781e-120 t=103452
wo gui zhi dao 	我鬼知道	c=2 d=1 t=114851
wo gun le 	我滾了	c=1 d=4.08207e-107 t=103452
wo guo qu 	我過去	c=1 d=3.55945e-201 t=103452
wo guo ran 	我果然	c=1 d=1 t=111400
wo hai 	我還	c=25 d=0.351807 t=121483
wo hai bu neng 	我還不能	c=1 d=5.27781e-100 t=103452
wo hai bu pei 	我還不配	c=1 d=1 t=114963
wo hai bu zhi dao 	我還不知道	c=1 d=1 t=118881
wo hai dei 	我還得	c=6 d=1 t=122476
wo hai gei ni 	我還給你	c=1 d=4.64798e-105 t=103452
wo hai ji de 	我還記得	c=2 d=1 t=110075
wo hai jiao 	我還叫	c=1 d=2.58739e-37 t=103452
wo hai ke neng 	我還可能	c=1 d=1 t=121484
wo hai ke yi 	我還可以	c=1 d=1 t=107234
wo hai mei 	我還沒	c=5 d=0.1 t=114824
wo hai mei dao 	我還沒到	c=1 d=2.81936e-194 t=103452
wo hai mei jian guo 	我還沒見過	c=1 d=1 t=106516
wo hai mei kan dao 	我還沒看到	c=1 d=1 t=114825
wo hai mei mai 	我還沒買	c=1 d=1.16862e-186 t=103452
wo hai mei ting dong 	我還沒聽懂	c=1 d=2.42268e-116 t=103452
wo hai mei ying guo 	我還沒贏過	c=1 d=8.36835e-23 t=103452
wo hai mei you 	我還沒有	c=1 d=4.92335e-135 t=103452
wo hai neng 	我還能	c=3 d=2.5963e-48 t=103452
wo hai qi guai 	我還奇怪	c=2 d=1.01398e-75 t=103452
wo hai shi 	我還是	c=26 d=1 t=117257
wo hai shi jue de 	我還是覺得	c=1 d=7.68676e-141 t=103452
wo hai shuo 	我還說	c=6 d=1 t=121181
wo hai shuo sha ne 	我還說啥呢	c=1 d=4.90297e-145 t=103452
wo hai ting xi huan 	我還挺喜歡	c=1 d=1 t=112187
wo hai xiang 	我還想	c=2 d=3.7575e-191 t=103452
wo hai xu yao 	我還需要	c=1 d=1 t=106446
wo hai xun si 	我還尋思	c=1 d=3.08274e-39 t=103452
wo hai yi wei 	我害以爲	c=6 d=1 t=122780
wo hai yi wei 	我還以爲	c=3 d=1.25963e-39 t=103452
wo hai you 	我還有	c=1 d=1 t=114583
wo hai zai 	我還在	c=19 d=1 t=114859
wo han 	我喊	c=1 d=1 t=118895
wo hao 	我好	c=0 d=3.30302e-146 t=103452
wo hao duo 	我好多	c=2 d=1.60474e-123 t=103452
wo hao hao de 	我好好的	c=1 d=9.61319e-125 t=103452
wo hao hen 	我好恨	c=1 d=3.31958e-145 t=103452
wo hao jiu 	我好久	c=1 d=3.64901e-23 t=103452
wo hao le 	我好了	c=5 d=1 t=107378
wo hao le a 	我好了啊	c=1 d=8.86626e-144 t=103452
wo hao xi huan 	我好喜歡	c=2 d=1 t=122053
wo hao xiang 	我好想	c=2 d=1.16861e-39 t=103452
wo he 	我和	c=4 d=1 t=119154
wo he ni 	我和你	c=4 d=1.57542e-112 t=103452
wo he tong xue 	我和同學	c=1 d=1.89372e-71 t=103452
wo hen 	我很	c=2 d=3.77144e-118 t=103452
wo hen hao qi 	我很好奇	c=4 d=1 t=118962
wo hen nan 	我很難	c=1 d=6.56942e-146 t=103452
wo hen qi guai 	我很奇怪	c=2 d=1.84865e-23 t=103452
wo hen tao yan 	我很討厭	c=1 d=8.49627e-25 t=103452
wo hen xiang 	我很想	c=1 d=1.52462e-138 t=103452
wo hu cang long 	臥虎藏龍	c=1 d=5.80698e-224 t=103452
wo hu ran 	我忽然	c=7 d=1 t=117327
wo hua mu lan 	我花木蘭	c=1 d=1.10221e-86 t=103452
wo huai nian de 	我懷念的	c=2 d=1.99005 t=117311
wo huai yi 	我懷疑	c=7 d=1 t=112568
wo huai yi ni 	我懷疑你	c=1 d=2.30232e-193 t=103452
wo huan 	我換	c=2 d=0.1 t=120934
wo huan ge 	我換個	c=1 d=5.90976e-107 t=103452
wo huan you bian 	我換右邊	c=1 d=1 t=120935
wo hui 	我會	c=6 d=0.1 t=111038
wo hui bi ni qing chu 	我會比你清楚	c=1 d=1 t=111039
wo hui de 	我會的	c=1 d=2.85592e-81 t=103452
wo hui qu 	我回去	c=2 d=1 t=114272
wo hui shuo 	我會說	c=1 d=2.33609e-129 t=103452
wo hui xiu 	我會修	c=1 d=1.49793e-48 t=103452
wo hui xuan ze 	我會選擇	c=1 d=1 t=105278
wo ji ben 	我基本	c=1 d=1.32431e-128 t=103452
wo ji de 	我記得	c=40 d=1 t=117606
wo ji de ta 	我記得她	c=1 d=5.25259e-220 t=103452
wo ji lu ta 	我記錄他	c=1 d=1.02501e-114 t=103452
wo ji xia le 	我記下了	c=1 d=1 t=109512
wo ji xu 	我繼續	c=1 d=4.97466e-110 t=103452
wo ji zhu 	我記住	c=1 d=1 t=109509
wo jia 	我家	c=4 d=2.0394e-90 t=103452
wo jia ding 	我假定	c=1 d=1 t=122767
wo jian 	我見	c=0 d=1.24253e-85 t=103452
wo jian de 	我見的	c=1 d=1.24876e-84 t=103452
wo jian guo 	我見過	c=1 d=1.64084e-120 t=103452
wo jian kao 	我監考	c=1 d=1.37246e-107 t=103452
wo jian yi 	我建議	c=17 d=1.00057 t=121569
wo jian yi ta 	我建議他	c=1 d=1.09537e-101 t=103452
wo jian zhi 	我剪枝	c=1 d=7.1037e-66 t=103452
wo jiang 	我講	c=1 d=0.1 t=115181
wo jiang en 	我講嗯	c=1 d=1 t=115182
wo jiao 	我叫	c=1 d=1.36404e-211 t=103452
wo jiao 	我教	c=1 d=3.59399e-197 t=103452
wo jiao guo le 	我交過了	c=1 d=2.24953e-126 t=103452
wo jiao ni 	我教你	c=2 d=9.66796e-133 t=103452
wo jie jue 	我解決	c=1 d=8.75269e-110 t=103452
wo jie shao 	我介紹	c=1 d=2.39712e-197 t=103452
wo jin li 	我盡力	c=1 d=9.56919e-218 t=103452
wo jin nian 	我今年	c=1 d=1 t=119104
wo jin qu 	我進去	c=1 d=2.10982e-107 t=103452
wo jin qu le 	我進去了	c=2 d=1.18378e-73 t=103452
wo jin tian 	我今天	c=4 d=1.02229e-24 t=103452
wo jing chang 	我經常	c=1 d=1 t=104990
wo jing dai le 	我驚呆了	c=2 d=2.45036e-132 t=103452
wo jing le 	我莖了	c=1 d=1.79659e-128 t=103452
wo jing le 	我驚了	c=6 d=1 t=121854
wo jing ran 	我竟然	c=3 d=1.21761e-22 t=103452
wo jiu 	我就	c=173 d=1.08758 t=122548
wo jiu bu duo shuo 	我就不多說	c=1 d=1 t=119846
wo jiu bu xi huan 	我就不喜歡	c=1 d=1 t=121763
wo jiu jue de 	我就覺得	c=3 d=6.81682e-81 t=103452
wo jiu kan ni 	我就看你	c=1 d=3.06198e-224 t=103452
wo jiu mai ge 	我就買個	c=1 d=1.91772e-219 t=103452
wo jiu mei 	我就沒	c=1 d=8.88582e-23 t=103452
wo jiu na yang 	我就那樣	c=1 d=9.38701e-139 t=103452
wo jiu pa 	我就怕	c=1 d=4.36782e-197 t=103452
wo jiu qu 	我就去	c=1 d=3.26182e-115 t=103452
wo jiu shi 	我就是	c=34 d=1.00961 t=122555
wo jiu shi shuo 	我就是說	c=1 d=1 t=109712
wo jiu shi yao 	我就是要	c=1 d=1 t=118901
wo jiu shuo 	我就說	c=8 d=1 t=109483
wo jiu suan 	我就算	c=1 d=1.62005e-117 t=103452
wo jiu wen 	我就問	c=1 d=4.14618e-202 t=103452
wo jiu xi huan 	我就喜歡	c=1 d=1 t=109244
wo jiu xiang 	我就像	c=2 d=1.08976e-70 t=103452
wo jiu yao 	我就要	c=1 d=1 t=103789
wo jiu zai 	我就在	c=1 d=8.28039e-222 t=103452
wo jiu zai xiang 	我就在想	c=1 d=1 t=118678
wo jiu zhi dao 	我就知道	c=1 d=1 t=117539
wo ju ge 	我舉個	c=1 d=2.45971e-118 t=103452
wo ju jue 	我拒絕	c=1 d=5.69412e-199 t=103452
wo jue 	我覺	c=1 d=1.22265e-12 t=103452
wo jue de 	我覺得	c=268 d=1.67409 t=122753
wo kai de 	我開得	c=1 d=1.24601e-205 t=103452
wo kai le 	我開了	c=1 d=7.28679e-130 t=103452
wo kai shi 	我開始	c=2 d=8.97273e-108 t=103452
wo kan 	我看	c=39 d=1 t=122033
wo kan bu dong 	我看不動	c=1 d=3.86926e-36 t=103452
wo kan dao 	我看到	c=10 d=1.28976e-23 t=103452
wo kan dao le 	我看到了	c=2 d=1 t=107056
wo kan dao ni 	我看到你	c=1 d=1.98156e-75 t=103452
wo kan de 	我看的	c=6 d=1 t=116834
wo kan guo 	我看過	c=2 d=1 t=110641
wo kan hao le 	我看好了	c=1 d=7.65493e-151 t=103452
wo kan kan 	我看看	c=26 d=1 t=120942
wo kan le 	我看了	c=8 d=1 t=121858
wo kan le xia 	我看了下	c=1 d=1 t=114461
wo kan ming bai 	我看明白	c=1 d=3.72653e-35 t=103452
wo kan ni 	我看你	c=2 d=2.2511e-134 t=103452
wo kan ni de 	我看你的	c=1 d=4.42116e-134 t=103452
wo kan ni men 	我看你們	c=1 d=1.60458e-210 t=103452
wo kan ni men shui hai xiang 	我看你們誰還想	c=1 d=1.65087e-221 t=103452
wo kan ta 	我看他	c=4 d=0.1 t=107861
wo kan ta de 	我看他的	c=1 d=1.14641e-78 t=103452
wo kan ta shuo 	我看他說	c=1 d=1 t=107862
wo kan ta zhe yi si 	我看他這意思	c=1 d=0.418952 t=103452
wo kan tong xue 	我看同學	c=1 d=1.78164e-206 t=103452
wo kan tou le 	我看透了	c=1 d=3.95091e-17 t=103452
wo kan yi xia 	我看一下	c=1 d=1 t=107142
wo kan yi yan 	我看一眼	c=2 d=7.31281e-25 t=103452
wo kan zhe 	我看着	c=2 d=4.45207e-69 t=103452
wo kan zhe ge 	我看這個	c=3 d=0.126186 t=103452
wo kan zhe me jiu 	我看這麼久	c=1 d=1.48082e-148 t=103452
wo kan zhe tiao 	我看這條	c=1 d=1.39928e-70 t=103452
wo kao 	我靠	c=2 d=1.58901e-193 t=103452
wo kao 	握尻	c=10 d=7.11366e-186 t=103452
wo kao yan 	我考研	c=1 d=2.5006e-18 t=103452
wo ke 	我可	c=1 d=2.17318e-15 t=103452
wo ke 	我氪	c=2 d=7.7074e-18 t=103452
wo ke bu kun 	我可不困	c=1 d=1.58017e-206 t=103452
wo ke mei yao 	我可沒要	c=1 d=2.18407e-14 t=103452
wo ke neng 	我可能	c=3 d=5.80649e-67 t=103452
wo ke yi 	我可以	c=14 d=1 t=119932
wo ken ding 	我肯定	c=3 d=1 t=121364
wo kou huo 	我口活	c=1 d=5.25276e-191 t=103452
wo kou le 	我摳了	c=1 d=6.54215e-09 t=103452
wo ku le 	我枯了	c=1 d=1.27481e-121 t=103452
wo ku liao 	我哭遼	c=3 d=2.51596e-17 t=103452
wo kuai 	我快	c=1 d=6.36415e-08 t=103452
wo kui can le 	我虧慘了	c=1 d=1 t=119338
wo la ji 	我垃圾	c=1 d=1.20454e-101 t=103452
wo lai 	我來	c=21 d=1 t=115571
wo lai ba 	我來吧	c=1 d=6.023e-95 t=103452
wo lai he fei 	我來合肥	c=1 d=5.03355e-72 t=103452
wo lai kan kan 	我來看看	c=1 d=1 t=110176
wo lao 	我老	c=0 d=2.13742e-55 t=103452
wo lao jue de 	我老覺得	c=1 d=2.14812e-54 t=103452
wo le 	我了	c=6 d=0.1 t=122359
wo lei si le 	我累死了	c=1 d=8.22108e-20 t=103452
wo li 	我離	c=1 d=2.06313e-79 t=103452
wo li jie 	我理解	c=4 d=0.0380064 t=103452
wo li ma 	我立馬	c=4 d=1 t=109015
wo li san le 	我離散了	c=1 d=1 t=122100
wo lian 	我連	c=4 d=1.09976 t=114596
wo liang ge 	我兩個	c=1 d=3.3119e-59 t=103452
wo liao de dong 	我撩的動	c=1 d=1.62396e-116 t=103452
wo lie kai le 	我裂開了	c=1 d=2.04671e-132 t=103452
wo liu liang 	我流量	c=1 d=6.04925e-58 t=103452
wo lou le 	我漏了	c=1 d=5.49934e-25 t=103452
wo lun wen 	我論文	c=1 d=3.87415e-139 t=103452
wo ma 	我嗎	c=1 d=3.26961e-143 t=103452
wo ma 	我媽	c=6 d=1.33734e-08 t=103452
wo ma shang 	我馬上	c=1 d=9.33385e-131 t=103452
wo mai 	我買	c=2 d=1 t=114372
wo mai de 	我買的	c=4 d=1.00029 t=112969
wo mai guo 	我買過	c=1 d=2.53012e-09 t=103452
wo mai hao le 	我買好了	c=1 d=1.82188e-116 t=103452
wo mai lai 	我買來	c=1 d=1.95884e-204 t=103452
wo mai le 	我買了	c=2 d=1 t=117341
wo me de 	我麼得	c=1 d=9.31043e-219 t=103452
wo mei 	我沒	c=16 d=0.837123 t=116942
wo mei bao 	我沒抱	c=1 d=1.68645e-119 t=103452
wo mei ci 	我每次	c=2 d=1 t=111072
wo mei da 	我沒打	c=1 d=2.09915e-18 t=103452
wo mei dai 	我沒帶	c=1 d=1 t=111343
wo mei dian kai 	我沒點開	c=1 d=5.96896e-136 t=103452
wo mei dong 	我沒動	c=1 d=1.0564e-116 t=103452
wo mei fa 	我沒法	c=1 d=1 t=104478
wo mei fen duan 	我沒分段	c=1 d=1.1681e-122 t=103452
wo mei gan 	我沒幹	c=1 d=1.46597e-59 t=103452
wo mei gan guo 	我沒幹過	c=1 d=1 t=112321
wo mei gen ni shuo 	我沒跟你說	c=1 d=1.39534e-125 t=103452
wo mei guan 	我沒關	c=1 d=2.37923e-109 t=103452
wo mei guan xin 	我沒關心	c=1 d=1.01091e-10 t=103452
wo mei jian 	我沒見	c=1 d=1.1584e-24 t=103452
wo mei jian dao 	我沒見到	c=1 d=1 t=120893
wo mei jiu le 	我沒救了	c=1 d=9.2388e-187 t=103452
wo mei jue de 	我沒覺得	c=1 d=1.24118e-130 t=103452
wo mei kan 	我沒看	c=4 d=1 t=121986
wo mei kan chu lai 	我沒看出來	c=1 d=2.31819e-68 t=103452
wo mei kan dao 	我沒看到	c=3 d=1.82151e-25 t=103452
wo mei kan dong 	我沒看懂	c=1 d=1.66452e-112 t=103452
wo mei kan guo 	我沒看過	c=2 d=1 t=114700
wo mei kao lv 	我沒考慮	c=1 d=2.49917e-70 t=103452
wo mei le 	我沒了	c=2 d=1.57875e-78 t=103452
wo mei mai 	我沒買	c=1 d=1 t=111361
wo mei ming bai 	我沒明白	c=2 d=1.51123e-05 t=103452
wo mei nian 	我每年	c=1 d=3.30674e-217 t=103452
wo mei nong 	我沒弄	c=2 d=5.18845e-105 t=103452
wo mei qian 	我沒錢	c=1 d=7.64501e-77 t=103452
wo mei qu 	我沒去	c=1 d=1.32901e-199 t=103452
wo mei rang ni 	我沒讓你	c=1 d=1 t=112648
wo mei sha 	我沒啥	c=1 d=3.40964e-107 t=103452
wo mei shi guo 	我沒試過	c=3 d=4.28261e-83 t=103452
wo mei shou ji 	我沒手機	c=1 d=1 t=108620
wo mei shuo 	我沒說	c=5 d=2.45727e-77 t=103452
wo mei shuo guo 	我沒說過	c=2 d=9.49489e-98 t=103452
wo mei shuo guo hua de 	我沒說過花的	c=1 d=9.54249e-97 t=103452
wo mei sou 	我沒搜	c=1 d=1 t=116943
wo mei suan 	我沒算	c=1 d=4.56386e-96 t=103452
wo mei tian 	我每天	c=1 d=1 t=106293
wo mei tian guo 	我沒填過	c=1 d=3.57786e-56 t=103452
wo mei ting jiang 	我沒聽講	c=1 d=1.61949e-113 t=103452
wo mei wan guo 	我沒玩過	c=1 d=6.10589e-50 t=103452
wo mei wen ti 	我沒問題	c=1 d=1.33384e-36 t=103452
wo mei xiang dao 	我沒想到	c=12 d=1 t=108483
wo mei xiang dao de 	我沒想到的	c=3 d=6.4674e-109 t=103452
wo mei xiang qi lai 	我沒想起來	c=1 d=5.86847e-54 t=103452
wo mei xie 	我沒寫	c=2 d=3.72832e-70 t=103452
wo mei xu yao 	我沒需要	c=1 d=1.90068e-26 t=103452
wo mei yao 	我沒要	c=1 d=3.91417e-201 t=103452
wo mei yong guo 	我沒用過	c=1 d=8.95348e-24 t=103452
wo mei you 	我沒有	c=17 d=1.00009 t=114010
wo mei you shuo 	我沒有說	c=1 d=1.43656e-144 t=103452
wo mei zhao 	我沒找	c=1 d=1.40849e-59 t=103452
wo mei zhao dao 	我沒找到	c=1 d=2.08054e-119 t=103452
wo mei zhu yi 	我沒主意	c=2 d=0.1 t=110858
wo mei zhu yi guo 	我沒主意過	c=1 d=1 t=110859
wo men 	我們	c=193 d=2.52217 t=118848
wo men ban 	我們班	c=9 d=2.79643e-38 t=103452
wo men de 	我們的	c=1 d=4.39957e-194 t=103452
wo men ji xu 	我們繼續	c=1 d=1.76559e-129 t=103452
wo men jia 	我們家	c=1 d=2.22034e-90 t=103452
wo men qin shi 	我們寢室	c=1 d=9.51238e-148 t=103452
wo men xue yuan 	我們學院	c=1 d=9.76773e-48 t=103452
wo men yuan 	我們院	c=1 d=1.36344e-147 t=103452
wo men zhe 	我們這	c=6 d=2.21083e-69 t=103452
wo men zhe dou shi 	我們這都是	c=1 d=4.9852e-223 t=103452
wo men zhe li 	我們這裏	c=1 d=4.17235e-129 t=103452
wo meng le 	我懵了	c=1 d=1.26432e-112 t=103452
wo ming ming 	我明明	c=1 d=0.00194986 t=103452
wo ming tian 	我明天	c=3 d=1.72336e-186 t=103452
wo mu qian 	我目前	c=2 d=3.08221e-37 t=103452
wo na 	我那	c=2 d=1.41579e-62 t=103452
wo na bian 	我那邊	c=1 d=4.35565e-223 t=103452
wo na ge 	我那個	c=13 d=1 t=120700
wo na jia 	我那家	c=1 d=1 t=111559
wo na ju hua 	我哪句話	c=1 d=2.16876e-137 t=103452
wo na le 	我拿了	c=1 d=1.55652e-117 t=103452
wo na li 	我哪裏	c=2 d=1.19788e-124 t=103452
wo na li 	我那裏	c=1 d=1.42289e-61 t=103452
wo na shang 	我那上	c=1 d=0.011109 t=103452
wo na shi 	我那是	c=1 d=8.92646e-106 t=103452
wo na shi hou 	我那時候	c=3 d=1 t=118669
wo na tian 	我那天	c=1 d=5.88929e-125 t=103452
wo na xie 	我那些	c=1 d=1.5823e-75 t=103452
wo na zhi dao 	我哪知道	c=1 d=3.66382e-100 t=103452
wo nai nai 	我奶奶	c=1 d=3.81322e-129 t=103452
wo nan dao shi 	我難道是	c=1 d=1 t=106466
wo ne 	我呢	c=2 d=5.88711e-113 t=103452
wo neng 	我能	c=13 d=0.100334 t=121487
wo neng jin 	我能進	c=1 d=1 t=115321
wo neng ren 	我能忍	c=1 d=1 t=121488
wo neng ren shou 	我能人手	c=1 d=1 t=111647
wo neng xiang dao de 	我能想到的	c=2 d=1 t=122507
wo neng zhi dao 	我能知道	c=1 d=1 t=117972
wo ni ma 	我尼瑪	c=2 d=5.25629e-52 t=103452
wo ning yuan 	我寧願	c=2 d=1.7496e-81 t=103452
wo nong de 	我弄得	c=2 d=5.36669e-120 t=103452
wo nong yi xia 	我弄一下	c=1 d=7.44792e-152 t=103452
wo nv peng you 	我女朋友	c=3 d=6.25074e-208 t=103452
wo pa 	我怕	c=7 d=1 t=120113
wo pa le 	我爬了	c=1 d=2.58255e-15 t=103452
wo pa ni 	我怕你	c=1 d=7.79762e-133 t=103452
wo pa shi 	我怕是	c=1 d=1 t=104033
wo pai 	我拍	c=0 d=5.35466e-124 t=103452
wo pai le 	我拍了	c=1 d=5.38149e-123 t=103452
wo pang bian 	我旁邊	c=2 d=1 t=115869
wo pi fu 	我皮膚	c=1 d=1.37897e-192 t=103452
wo pian ni 	我騙你	c=1 d=1.47179e-223 t=103452
wo piao le yan 	我瞟了眼	c=1 d=1 t=118845
wo pie ta yi yan 	我撇她一眼	c=1 d=3.6836e-222 t=103452
wo ping heng 	我平衡	c=1 d=1 t=109435
wo ping sha 	我憑啥	c=1 d=9.38284e-75 t=103452
wo ping shi 	我平時	c=1 d=3.16347e-49 t=103452
wo qi chuang 	我起牀	c=1 d=1.35563e-197 t=103452
wo qi guai 	我奇怪	c=1 d=4.51479e-204 t=103452
wo qi shi 	我其實	c=3 d=1 t=115443
wo qia 	我恰	c=1 d=8.5343e-195 t=103452
wo qia fan 	我恰飯	c=1 d=1.49214e-120 t=103452
wo qia hao 	我恰好	c=1 d=1 t=108329
wo qian ji tian 	我前幾天	c=1 d=1.49225e-209 t=103452
wo qian mian 	我前面	c=1 d=1 t=106306
wo qiang tui 	我強推	c=1 d=1 t=106062
wo qu 	我去	c=16 d=1 t=115155
wo qu bei 	我去唄	c=1 d=1.1548e-193 t=103452
wo qu kan kan 	我去看看	c=1 d=2.88118e-67 t=103452
wo qu nian 	我去年	c=1 d=1 t=117267
wo qu shi tang 	我去食堂	c=1 d=1.97954e-210 t=103452
wo qu tou tai 	我去投胎	c=1 d=2.83009e-33 t=103452
wo qu wen 	我去問	c=1 d=8.50041e-207 t=103452
wo quan bu 	我全部	c=1 d=1 t=114063
wo que 	我卻	c=1 d=1 t=108907
wo que shi 	我確實	c=4 d=2.11162e-118 t=103452
wo que shi jue de 	我確實覺得	c=1 d=2.1222e-117 t=103452
wo que shi shi 	我確實是	c=1 d=2.9827e-92 t=103452
wo rang 	我讓	c=1 d=4.06119e-223 t=103452
wo rang ni 	我讓你	c=5 d=1 t=117631
wo rang ta 	我讓他	c=2 d=1.25552e-30 t=103452
wo ren shi 	我認識	c=2 d=5.26703e-76 t=103452
wo ren shi de 	我認識的	c=2 d=1.18341e-40 t=103452
wo ren shi yi ge 	我認識一個	c=1 d=2.12489e-220 t=103452
wo ren tong 	我認同	c=1 d=7.01084e-117 t=103452
wo ren wei 	我認爲	c=17 d=5.33947e-21 t=103452
wo reng ran 	我仍然	c=1 d=4.61646e-25 t=103452
wo ri 	我日	c=6 d=1 t=106749
wo ru guo 	我如果	c=1 d=9.99117e-20 t=103452
wo sha dong xi 	我啥東西	c=1 d=5.44761e-149 t=103452
wo sha le 	我傻了	c=17 d=1 t=115927
wo sha shi hou 	我啥時候	c=1 d=1.17084e-32 t=103452
wo shan diao 	我刪掉	c=1 d=1.37864e-101 t=103452
wo shang 	我上	c=1 d=4.62265e-217 t=103452
wo shang chuang 	我上牀	c=1 d=5.32522e-117 t=103452
wo shang ci 	我上次	c=7 d=1.97385e-42 t=103452
wo shang fen 	我上分	c=1 d=1.69438e-86 t=103452
wo shang mian 	我上面	c=1 d=4.37376e-213 t=103452
wo shao qian 	我少前	c=1 d=2.75921e-205 t=103452
wo shen ke 	我深刻	c=1 d=1 t=109208
wo shen zhi 	我甚至	c=10 d=1 t=117041
wo shen zhi jue de 	我甚至覺得	c=1 d=1.13265e-83 t=103452
wo sheng qi 	我生氣	c=1 d=1.41961e-122 t=103452
wo sheng shen me qi 	我生什麼氣	c=1 d=9.9299e-124 t=103452
wo shi 	我是	c=101 d=1.00255 t=122444
wo shi 	我試	c=1 d=1 t=104788
wo shi bu hui 	我是不會	c=1 d=1 t=105270
wo shi bu jue de 	我是不覺得	c=1 d=1.18016e-37 t=103452
wo shi bu shi 	我是不是	c=4 d=1 t=111403
wo shi di di 	我是弟弟	c=1 d=1.00653e-194 t=103452
wo shi gen ni 	我是跟你	c=1 d=3.98565e-208 t=103452
wo shi guo 	我試過	c=3 d=3.25295e-83 t=103452
wo shi jian guo 	我是見過	c=1 d=1.82858e-71 t=103452
wo shi jue de 	我是覺得	c=14 d=1 t=120357
wo shi le 	我試了	c=5 d=5.28229e-110 t=103452
wo shi le yi xia 	我試了一下	c=1 d=1.26591e-215 t=103452
